,park,salon,cafe,deliver,equip,rst,hospital,manage,pharmacy,playground,restaurant,sell,cluster,lat,lng
373,0.2,0.157894737,0.272727273,0.142857143,0.16,0.064516129,0.391304348,0.217391304,0.266666667,0,0.054054054,0.104651163,19,37.518239,126.874507
374,0.2,0.078947368,0.181818182,0.142857143,0.12,0.080645161,0.217391304,0.130434783,0.288888889,0,0.054054054,0.034883721,19,37.518239,126.879507
375,0.2,0.078947368,0.090909091,0.142857143,0.16,0.048387097,0.217391304,0.086956522,0.288888889,0,0.081081081,0.034883721,19,37.518239,126.884507
376,0.2,0.105263158,0.090909091,0,0.2,0.177419355,0.434782609,0.086956522,0.288888889,0,0.081081081,0.151162791,19,37.518239,126.889507
377,0.2,0.157894737,0.090909091,0,0.24,0.258064516,0.347826087,0.130434783,0.333333333,0,0.054054054,0.186046512,19,37.518239,126.894507
378,0.2,0.184210526,0,0,0.24,0.258064516,0.391304348,0.217391304,0.466666667,0,0.054054054,0.26744186,7,37.518239,126.899507
379,0.3,0.184210526,0.090909091,0,0.28,0.258064516,0.260869565,0.217391304,0.466666667,0.333333333,0.081081081,0.302325581,10,37.518239,126.904507
380,0.5,0.210526316,0.181818182,0,0.2,0.14516129,0.304347826,0.347826087,0.422222222,0.333333333,0.054054054,0.255813953,10,37.518239,126.909507
381,0.5,0.157894737,0.181818182,0,0.2,0.129032258,0.304347826,0.304347826,0.466666667,0.333333333,0.054054054,0.279069767,10,37.518239,126.914507
382,0.5,0.131578947,0.181818182,0,0.36,0.274193548,0.217391304,0.173913043,0.333333333,0.333333333,0.054054054,0.11627907,10,37.518239,126.919507
383,0.5,0.131578947,0.090909091,0,0.28,0.322580645,0.260869565,0.173913043,0.333333333,0.333333333,0.054054054,0.127906977,10,37.518239,126.924507
384,0.6,0.105263158,0.090909091,0,0.2,0.338709677,0.217391304,0.130434783,0.288888889,0.333333333,0.054054054,0.104651163,10,37.518239,126.929507
385,0.4,0.078947368,0.090909091,0,0.08,0.338709677,0.173913043,0.130434783,0.288888889,0.333333333,0.081081081,0.081395349,10,37.518239,126.934507
386,0.4,0.078947368,0.090909091,0,0.04,0.14516129,0.130434783,0.130434783,0.2,0.333333333,0.081081081,0.081395349,10,37.518239,126.939507
387,0.3,0.078947368,0.090909091,0,0.04,0.064516129,0.086956522,0.130434783,0.155555556,0,0.135135135,0.046511628,2,37.518239,126.944507
388,0.2,0,0.090909091,0,0.04,0.048387097,0,0.043478261,0.111111111,0,0.108108108,0.011627907,15,37.518239,126.949507
389,0.1,0.026315789,0,0,0.08,0.048387097,0,0,0.022222222,0,0.108108108,0.011627907,15,37.518239,126.954507
390,0.1,0.078947368,0.090909091,0.142857143,0.08,0.032258065,0.043478261,0.086956522,0.022222222,0,0.108108108,0.034883721,15,37.518239,126.959507
391,0.2,0.184210526,0.090909091,0.428571429,0.08,0.016129032,0.217391304,0.173913043,0.088888889,0,0.081081081,0.151162791,0,37.518239,126.964507
392,0.2,0.184210526,0.090909091,0.428571429,0.08,0.016129032,0.260869565,0.217391304,0.088888889,0,0.081081081,0.186046512,0,37.518239,126.969507
393,0.1,0.184210526,0,0.428571429,0,0,0.260869565,0.217391304,0.066666667,0,0.081081081,0.162790698,0,37.518239,126.974507
394,0.1,0.157894737,0,0.285714286,0,0,0.173913043,0.217391304,0.066666667,0,0.081081081,0.151162791,0,37.518239,126.979507
395,0.1,0.078947368,0,0.142857143,0,0,0.130434783,0.086956522,0.044444444,0,0.081081081,0.104651163,15,37.518239,126.984507
396,0.1,0.026315789,0,0,0,0.016129032,0.043478261,0.043478261,0.022222222,0,0.135135135,0.034883721,15,37.518239,126.989507
397,0.1,0.026315789,0,0,0,0.016129032,0,0,0.022222222,0,0.216216216,0.023255814,15,37.518239,126.994507
398,0.1,0.052631579,0,0,0.04,0,0.043478261,0,0.022222222,0,0.27027027,0.046511628,15,37.518239,126.999507
399,0.1,0.131578947,0,0,0,0,0.130434783,0.086956522,0.111111111,0,0.405405405,0.046511628,5,37.518239,127.004507
400,0,0.131578947,0,0,0,0.032258065,0.130434783,0.173913043,0.333333333,0,0.378378378,0.11627907,5,37.518239,127.009507
401,0.1,0.263157895,0.272727273,0,0.2,0.064516129,0.217391304,0.347826087,0.511111111,0,0.432432432,0.302325581,17,37.518239,127.014507
402,0.1,0.552631579,0.363636364,0,0.44,0.14516129,0.608695652,0.652173913,0.733333333,0,0.405405405,0.593023256,3,37.518239,127.019507
403,0.1,0.684210526,0.454545455,0.285714286,0.56,0.306451613,0.739130435,0.869565217,0.977777778,0.666666667,0.432432432,0.779069767,6,37.518239,127.024507
404,0.1,0.657894737,0.545454545,0.428571429,0.52,0.274193548,0.739130435,0.869565217,1,0.666666667,0.432432432,0.744186047,6,37.518239,127.029507
405,0.3,0.421052632,0.090909091,0.428571429,0.6,0.209677419,0.695652174,0.695652174,0.644444444,0.666666667,0.405405405,0.558139535,6,37.518239,127.034507
406,0.3,0.657894737,0.090909091,0.285714286,0.96,0.274193548,1,0.913043478,0.488888889,0.666666667,0.405405405,0.639534884,6,37.518239,127.039507
407,0.3,0.684210526,0.090909091,0.428571429,0.76,0.306451613,0.826086957,0.913043478,0.555555556,0.666666667,0.27027027,0.639534884,6,37.518239,127.044507
408,0.3,0.605263158,0.090909091,0.142857143,0.8,0.258064516,0.739130435,0.695652174,0.422222222,0.333333333,0.135135135,0.593023256,8,37.518239,127.049507
409,0.3,0.526315789,0.090909091,0.142857143,0.52,0.193548387,0.52173913,0.434782609,0.266666667,0.333333333,0.135135135,0.488372093,8,37.518239,127.054507
410,0.3,0.394736842,0.090909091,0.142857143,0.32,0.161290323,0.47826087,0.347826087,0.244444444,0.333333333,0.054054054,0.360465116,8,37.518239,127.059507
411,0.3,0.210526316,0,0,0.24,0.096774194,0.086956522,0.130434783,0.088888889,0.333333333,0.054054054,0.162790698,10,37.518239,127.064507
412,0.3,0.078947368,0,0,0.24,0.064516129,0.043478261,0.086956522,0.066666667,0,0.027027027,0.046511628,2,37.518239,127.069507
413,0.3,0.105263158,0,0,0,0.016129032,0.086956522,0.043478261,0.066666667,0,0.027027027,0.023255814,15,37.518239,127.074507
414,0.1,0.105263158,0.090909091,0.285714286,0.04,0,0.173913043,0.086956522,0.155555556,0,0.054054054,0.081395349,11,37.518239,127.079507
415,0.2,0.131578947,0.090909091,0.285714286,0.04,0,0.217391304,0.086956522,0.2,0,0.081081081,0.151162791,0,37.518239,127.084507
416,0.2,0.131578947,0.090909091,0,0.04,0.032258065,0.173913043,0.086956522,0.222222222,0,0.189189189,0.139534884,19,37.518239,127.089507
417,0.2,0.131578947,0.090909091,0,0.12,0.129032258,0.260869565,0.086956522,0.333333333,0,0.216216216,0.127906977,19,37.518239,127.094507
418,0.1,0.105263158,0.090909091,0,0.16,0.258064516,0.260869565,0.130434783,0.377777778,0,0.243243243,0.127906977,12,37.518239,127.099507
419,0.2,0.157894737,0.090909091,0,0.24,0.306451613,0.217391304,0.173913043,0.488888889,0,0.27027027,0.162790698,12,37.518239,127.104507
420,0.2,0.184210526,0.181818182,0,0.24,0.322580645,0.173913043,0.086956522,0.533333333,0,0.27027027,0.127906977,12,37.518239,127.109507
421,0.2,0.184210526,0.454545455,0,0.08,0.258064516,0.173913043,0.173913043,0.488888889,0,0.27027027,0.23255814,18,37.518239,127.114507
422,0.2,0.105263158,0.636363636,0,0.08,0.064516129,0.043478261,0.130434783,0.311111111,0,0.189189189,0.209302326,18,37.518239,127.119507
423,0.2,0.157894737,0.545454545,0,0.04,0.048387097,0.173913043,0.217391304,0.155555556,0,0.162162162,0.23255814,18,37.518239,127.124507
424,0.2,0.105263158,0.272727273,0,0.04,0.016129032,0.173913043,0.086956522,0.177777778,0,0.135135135,0.162790698,19,37.518239,127.129507
425,0.2,0.052631579,0,0,0.08,0.016129032,0.086956522,0.043478261,0.2,0,0.081081081,0.034883721,2,37.518239,127.134507
426,0.2,0.052631579,0,0.142857143,0.12,0,0.043478261,0.043478261,0.2,0,0.081081081,0.023255814,2,37.518239,127.139507
427,0.2,0.026315789,0,0.142857143,0.12,0,0,0,0.022222222,0,0.081081081,0,15,37.518239,127.144507
428,0,0.026315789,0,0.142857143,0.2,0,0,0,0,0,0.081081081,0,15,37.518239,127.149507
429,0,0.026315789,0,0.142857143,0.16,0,0,0,0,0,0.054054054,0,15,37.518239,127.154507
430,0.1,0,0,0,0.08,0,0,0,0,0,0.027027027,0,15,37.518239,127.159507
431,0,0,0,0,0.08,0,0,0,0,0,0.027027027,0,15,37.518239,127.164507
432,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.169507
433,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.174507
434,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.179507
435,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.184507
436,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.189507
437,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.194507
438,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.199507
439,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.204507
440,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.209507
441,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.214507
442,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.219507
443,0,0,0,0,0,0,0,0,0,0,0,0,15,37.518239,127.224507
444,0.3,0.421052632,0.181818182,0,0.44,0.080645161,0.695652174,0.434782609,0.288888889,0.333333333,0.027027027,0.372093023,8,37.523239,126.859507
445,0.3,0.368421053,0.363636364,0,0.36,0.080645161,0.652173913,0.47826087,0.444444444,0.333333333,0.054054054,0.372093023,8,37.523239,126.864507
446,0.2,0.236842105,0.272727273,0.142857143,0.2,0.14516129,0.608695652,0.304347826,0.4,0,0.054054054,0.220930233,7,37.523239,126.869507
447,0.2,0.131578947,0.272727273,0.142857143,0.2,0.14516129,0.52173913,0.173913043,0.311111111,0,0.054054054,0.11627907,19,37.523239,126.874507
448,0.2,0.157894737,0.272727273,0.142857143,0.2,0.129032258,0.304347826,0.173913043,0.377777778,0,0.054054054,0.11627907,19,37.523239,126.879507
449,0.1,0.078947368,0.090909091,0.142857143,0.16,0.096774194,0.260869565,0.086956522,0.311111111,0,0.054054054,0.034883721,19,37.523239,126.884507
450,0.2,0.105263158,0.090909091,0,0.32,0.112903226,0.347826087,0.086956522,0.266666667,0,0.054054054,0.127906977,19,37.523239,126.889507
451,0.2,0.131578947,0,0,0.36,0.161290323,0.391304348,0.086956522,0.422222222,0,0.081081081,0.139534884,19,37.523239,126.894507
452,0.2,0.263157895,0,0,0.28,0.338709677,0.52173913,0.217391304,0.466666667,0,0.054054054,0.313953488,7,37.523239,126.899507
453,0.3,0.236842105,0,0,0.32,0.241935484,0.391304348,0.173913043,0.4,0,0.081081081,0.325581395,7,37.523239,126.904507
454,0.4,0.131578947,0,0,0.24,0.209677419,0.217391304,0.130434783,0.355555556,0,0.054054054,0.197674419,19,37.523239,126.909507
455,0.5,0.052631579,0.090909091,0,0.2,0.193548387,0.086956522,0.086956522,0.466666667,0.333333333,0.027027027,0.174418605,10,37.523239,126.914507
456,0.5,0.026315789,0.090909091,0,0.16,0.403225806,0.043478261,0,0.288888889,0.333333333,0.054054054,0.058139535,12,37.523239,126.919507
457,0.5,0.078947368,0,0,0.16,0.483870968,0.130434783,0.086956522,0.333333333,0.333333333,0.054054054,0.093023256,12,37.523239,126.924507
458,0.6,0.078947368,0,0,0.16,0.435483871,0.130434783,0.130434783,0.266666667,0.333333333,0.054054054,0.081395349,12,37.523239,126.929507
459,0.4,0.078947368,0.090909091,0,0.16,0.322580645,0.130434783,0.130434783,0.222222222,0.333333333,0.054054054,0.081395349,10,37.523239,126.934507
460,0.4,0.052631579,0.090909091,0,0.04,0.129032258,0.086956522,0.130434783,0.088888889,0,0.108108108,0.069767442,2,37.523239,126.939507
461,0.3,0,0.090909091,0,0,0.064516129,0,0.043478261,0.022222222,0,0.135135135,0.011627907,2,37.523239,126.944507
462,0.2,0.026315789,0,0,0,0.016129032,0,0,0,0,0.108108108,0.011627907,15,37.523239,126.949507
463,0.1,0.052631579,0.090909091,0,0.04,0.080645161,0,0.043478261,0,0,0.108108108,0.011627907,15,37.523239,126.954507
464,0.1,0.105263158,0.090909091,0.142857143,0.08,0.064516129,0.130434783,0.086956522,0.088888889,0,0.108108108,0.081395349,19,37.523239,126.959507
465,0.2,0.157894737,0.181818182,0.285714286,0.08,0.016129032,0.130434783,0.173913043,0.111111111,0,0.081081081,0.162790698,0,37.523239,126.964507
466,0.1,0.184210526,0.181818182,0.571428571,0.08,0.032258065,0.217391304,0.173913043,0.133333333,0,0.081081081,0.197674419,0,37.523239,126.969507
467,0.1,0.184210526,0.181818182,0.285714286,0.08,0,0.260869565,0.217391304,0.133333333,0,0.135135135,0.209302326,0,37.523239,126.974507
468,0.1,0.184210526,0,0.285714286,0,0,0.260869565,0.217391304,0.066666667,0,0.162162162,0.162790698,0,37.523239,126.979507
469,0.1,0.078947368,0,0.285714286,0,0.016129032,0.130434783,0.086956522,0.044444444,0,0.27027027,0.069767442,5,37.523239,126.984507
470,0.1,0.026315789,0,0,0,0.016129032,0,0,0.044444444,0,0.378378378,0.046511628,5,37.523239,126.989507
471,0.1,0.131578947,0,0,0.08,0.032258065,0.130434783,0,0.022222222,0,0.405405405,0.081395349,5,37.523239,126.994507
472,0.1,0.131578947,0,0,0.12,0.032258065,0.130434783,0,0.022222222,0,0.432432432,0.093023256,5,37.523239,126.999507
473,0.1,0.157894737,0,0,0.08,0.032258065,0.130434783,0.043478261,0.044444444,0,0.459459459,0.104651163,5,37.523239,127.004507
474,0,0.131578947,0,0,0.12,0.048387097,0.217391304,0.086956522,0.066666667,0,0.459459459,0.104651163,5,37.523239,127.009507
475,0.1,0.263157895,0.272727273,0,0.12,0.048387097,0.260869565,0.304347826,0.377777778,0,0.459459459,0.23255814,5,37.523239,127.014507
476,0.1,0.447368421,0.363636364,0,0.2,0.096774194,0.52173913,0.565217391,0.822222222,0,0.486486486,0.453488372,17,37.523239,127.019507
477,0.1,0.421052632,0.363636364,0,0.32,0.161290323,0.565217391,0.608695652,0.822222222,0.333333333,0.432432432,0.476744186,3,37.523239,127.024507
478,0.1,0.605263158,0.363636364,0.285714286,0.72,0.193548387,0.782608696,0.826086957,0.755555556,0.333333333,0.405405405,0.61627907,3,37.523239,127.029507
479,0.2,0.631578947,0.181818182,0.285714286,0.6,0.177419355,0.739130435,0.826086957,0.822222222,0.333333333,0.378378378,0.604651163,3,37.523239,127.034507
480,0.3,0.447368421,0.090909091,0.285714286,0.76,0.258064516,0.782608696,0.695652174,0.6,0.333333333,0.324324324,0.558139535,3,37.523239,127.039507
481,0.3,0.394736842,0.090909091,0.428571429,0.76,0.161290323,0.695652174,0.565217391,0.466666667,0.333333333,0.216216216,0.5,8,37.523239,127.044507
482,0.3,0.342105263,0.090909091,0.285714286,0.44,0.129032258,0.52173913,0.391304348,0.377777778,0.333333333,0.135135135,0.418604651,8,37.523239,127.049507
483,0.3,0.315789474,0.090909091,0.142857143,0.48,0.129032258,0.47826087,0.391304348,0.177777778,0.333333333,0.135135135,0.418604651,8,37.523239,127.054507
484,0.2,0.236842105,0.090909091,0.142857143,0.24,0.080645161,0.217391304,0.173913043,0.133333333,0.333333333,0.054054054,0.23255814,10,37.523239,127.059507
485,0.3,0.105263158,0.090909091,0,0.2,0.048387097,0.043478261,0.043478261,0.066666667,0,0.027027027,0.058139535,2,37.523239,127.064507
486,0.3,0.078947368,0,0,0.2,0.016129032,0,0.086956522,0.022222222,0,0.027027027,0.023255814,2,37.523239,127.069507
487,0.3,0.026315789,0,0,0,0,0,0.043478261,0,0,0.027027027,0.023255814,15,37.523239,127.074507
488,0.1,0.026315789,0.090909091,0,0.04,0,0.086956522,0.043478261,0.044444444,0,0.054054054,0.034883721,15,37.523239,127.079507
489,0.1,0.026315789,0.090909091,0,0,0,0.043478261,0.086956522,0.044444444,0,0.081081081,0.046511628,15,37.523239,127.084507
490,0.2,0.052631579,0,0,0,0.032258065,0,0.086956522,0.044444444,0,0.081081081,0.046511628,15,37.523239,127.089507
491,0.1,0.052631579,0,0,0,0.064516129,0.086956522,0,0.044444444,0,0.108108108,0.023255814,15,37.523239,127.094507
492,0.1,0.078947368,0,0,0,0.112903226,0.130434783,0.043478261,0.155555556,0,0.189189189,0.046511628,2,37.523239,127.099507
493,0.2,0.105263158,0,0,0,0.225806452,0.130434783,0.043478261,0.288888889,0,0.135135135,0.058139535,12,37.523239,127.104507
494,0.1,0.131578947,0.090909091,0,0,0.193548387,0.217391304,0.086956522,0.288888889,0,0.108108108,0.081395349,19,37.523239,127.109507
495,0.1,0.105263158,0.090909091,0,0.08,0.096774194,0.130434783,0.086956522,0.266666667,0,0.162162162,0.104651163,19,37.523239,127.114507
496,0.1,0.157894737,0.090909091,0,0.16,0.193548387,0.173913043,0.086956522,0.222222222,0,0.108108108,0.162790698,19,37.523239,127.119507
497,0.1,0.184210526,0.090909091,0,0.16,0.161290323,0.173913043,0.173913043,0.333333333,0,0.108108108,0.197674419,19,37.523239,127.124507
498,0.1,0.210526316,0.363636364,0,0.28,0.112903226,0.217391304,0.217391304,0.4,0,0.108108108,0.197674419,18,37.523239,127.129507
499,0.1,0.210526316,0.363636364,0,0.44,0.096774194,0.130434783,0.217391304,0.4,0,0.108108108,0.174418605,18,37.523239,127.134507
500,0.2,0.210526316,0.363636364,0,0.48,0.064516129,0.217391304,0.217391304,0.266666667,0,0.081081081,0.174418605,18,37.523239,127.139507
501,0.2,0.026315789,0.272727273,0,0.28,0.032258065,0.130434783,0.086956522,0.222222222,0,0.081081081,0.046511628,19,37.523239,127.144507
502,0.2,0,0,0,0.16,0.032258065,0.043478261,0,0.066666667,0,0.081081081,0,15,37.523239,127.149507
503,0.2,0,0,0,0.12,0.016129032,0.043478261,0,0.022222222,0,0.081081081,0,15,37.523239,127.154507
504,0.2,0,0,0,0.08,0,0,0,0,0,0.027027027,0,15,37.523239,127.159507
505,0.1,0,0,0,0.04,0,0,0,0,0,0.027027027,0,15,37.523239,127.164507
506,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.523239,127.169507
507,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.523239,127.174507
508,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.179507
509,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.184507
510,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.189507
511,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.194507
512,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.199507
513,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.204507
514,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.209507
515,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.214507
516,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.219507
517,0,0,0,0,0,0,0,0,0,0,0,0,15,37.523239,127.224507
518,0.3,0.368421053,0.090909091,0.142857143,0.44,0.048387097,0.739130435,0.47826087,0.377777778,0.333333333,0.027027027,0.395348837,8,37.528239,126.859507
519,0.2,0.394736842,0.363636364,0.714285714,0.48,0.096774194,0.695652174,0.434782609,0.444444444,0.333333333,0.054054054,0.406976744,14,37.528239,126.864507
520,0.2,0.342105263,0.363636364,0.714285714,0.24,0.129032258,0.739130435,0.434782609,0.466666667,0,0.054054054,0.348837209,14,37.528239,126.869507
521,0.2,0.184210526,0.272727273,0.714285714,0.08,0.14516129,0.52173913,0.173913043,0.333333333,0,0.054054054,0.174418605,14,37.528239,126.874507
522,0.2,0.157894737,0.272727273,0,0.16,0.161290323,0.347826087,0.173913043,0.288888889,0,0.054054054,0.11627907,19,37.528239,126.879507
523,0.2,0.052631579,0,0,0.16,0.112903226,0.260869565,0.043478261,0.2,0,0.054054054,0.046511628,2,37.528239,126.884507
524,0.3,0.105263158,0.090909091,0,0.28,0.129032258,0.304347826,0.043478261,0.2,0,0.054054054,0.081395349,19,37.528239,126.889507
525,0.3,0.157894737,0.090909091,0.142857143,0.28,0.209677419,0.391304348,0.043478261,0.377777778,0,0.054054054,0.127906977,19,37.528239,126.894507
526,0.3,0.236842105,0.090909091,0.142857143,0.32,0.258064516,0.47826087,0.086956522,0.511111111,0,0.027027027,0.209302326,7,37.528239,126.899507
527,0.4,0.157894737,0.090909091,0.142857143,0.28,0.241935484,0.260869565,0.043478261,0.466666667,0,0.054054054,0.162790698,12,37.528239,126.904507
528,0.4,0.157894737,0,0.142857143,0.12,0.177419355,0.260869565,0.086956522,0.422222222,0,0.027027027,0.162790698,19,37.528239,126.909507
529,0.4,0.105263158,0,0,0.12,0.225806452,0.130434783,0.043478261,0.2,0,0.027027027,0.11627907,2,37.528239,126.914507
530,0.4,0.052631579,0,0,0.08,0.306451613,0,0,0.244444444,0,0.054054054,0.046511628,12,37.528239,126.919507
531,0.4,0.026315789,0,0,0.12,0.370967742,0,0,0.266666667,0,0.054054054,0.046511628,12,37.528239,126.924507
532,0.3,0.026315789,0,0,0.12,0.419354839,0.043478261,0,0.266666667,0,0.054054054,0.069767442,12,37.528239,126.929507
533,0.2,0.026315789,0,0,0.08,0.193548387,0.043478261,0,0.133333333,0,0.054054054,0.046511628,2,37.528239,126.934507
534,0.3,0,0,0,0,0.14516129,0,0,0.022222222,0,0.054054054,0.011627907,2,37.528239,126.939507
535,0.3,0.052631579,0,0,0.04,0.14516129,0.086956522,0.043478261,0,0,0.135135135,0.034883721,2,37.528239,126.944507
536,0.1,0.105263158,0,0,0.04,0.080645161,0.086956522,0.086956522,0,0,0.108108108,0.046511628,15,37.528239,126.949507
537,0.2,0.131578947,0.090909091,0.142857143,0.08,0.096774194,0.086956522,0.130434783,0.066666667,0,0.108108108,0.093023256,19,37.528239,126.954507
538,0.2,0.157894737,0.181818182,0.285714286,0.2,0.096774194,0.130434783,0.086956522,0.111111111,0,0.081081081,0.139534884,0,37.528239,126.959507
539,0.2,0.157894737,0.181818182,0.285714286,0.24,0.112903226,0.173913043,0.130434783,0.111111111,0,0.081081081,0.162790698,0,37.528239,126.964507
540,0.1,0.105263158,0.181818182,0.285714286,0.12,0.112903226,0.130434783,0.130434783,0.111111111,0,0.135135135,0.127906977,0,37.528239,126.969507
541,0.1,0.105263158,0.181818182,0.428571429,0.12,0.096774194,0.173913043,0.086956522,0.133333333,0,0.216216216,0.139534884,0,37.528239,126.974507
542,0.1,0.026315789,0.090909091,0.285714286,0.04,0.016129032,0.086956522,0.043478261,0,0,0.351351351,0.058139535,5,37.528239,126.979507
543,0.1,0.131578947,0.090909091,0.142857143,0,0.032258065,0.043478261,0.173913043,0.022222222,0,0.432432432,0.069767442,5,37.528239,126.984507
544,0.1,0.236842105,0.090909091,0.142857143,0.16,0.064516129,0.130434783,0.173913043,0.088888889,0,0.432432432,0.162790698,5,37.528239,126.989507
545,0.1,0.236842105,0.090909091,0.142857143,0.2,0.064516129,0.260869565,0.130434783,0.111111111,0,0.432432432,0.244186047,5,37.528239,126.994507
546,0.1,0.263157895,0.090909091,0.142857143,0.32,0.096774194,0.304347826,0.173913043,0.111111111,0,0.459459459,0.220930233,5,37.528239,126.999507
547,0.1,0.236842105,0,0,0.28,0.112903226,0.391304348,0.173913043,0.044444444,0,0.540540541,0.197674419,5,37.528239,127.004507
548,0.1,0.236842105,0,0,0.24,0.096774194,0.347826087,0.217391304,0.044444444,0,0.459459459,0.174418605,5,37.528239,127.009507
549,0.2,0.210526316,0.181818182,0,0.16,0.064516129,0.260869565,0.260869565,0.022222222,0,0.432432432,0.174418605,5,37.528239,127.014507
550,0.2,0.342105263,0.272727273,0,0.24,0,0.217391304,0.391304348,0.4,0,0.486486486,0.26744186,17,37.528239,127.019507
551,0.2,0.394736842,0.272727273,0,0.28,0.032258065,0.434782609,0.565217391,0.533333333,0,0.405405405,0.348837209,17,37.528239,127.024507
552,0.3,0.552631579,0.272727273,0,0.6,0.064516129,0.565217391,0.695652174,0.688888889,0.333333333,0.324324324,0.488372093,8,37.528239,127.029507
553,0.3,0.526315789,0,0.285714286,0.68,0.096774194,0.608695652,0.608695652,0.733333333,0.333333333,0.297297297,0.418604651,8,37.528239,127.034507
554,0.3,0.342105263,0,0.285714286,0.6,0.14516129,0.304347826,0.391304348,0.333333333,0.333333333,0.378378378,0.348837209,8,37.528239,127.039507
555,0.5,0.263157895,0,0.285714286,0.64,0.096774194,0.304347826,0.304347826,0.333333333,0.333333333,0.189189189,0.372093023,8,37.528239,127.044507
556,0.5,0.263157895,0.090909091,0.285714286,0.32,0.096774194,0.391304348,0.304347826,0.2,0.333333333,0.162162162,0.313953488,8,37.528239,127.049507
557,0.5,0.157894737,0.090909091,0.142857143,0.2,0.129032258,0.173913043,0.130434783,0.088888889,0.333333333,0.108108108,0.255813953,10,37.528239,127.054507
558,0.3,0.184210526,0.090909091,0.142857143,0.2,0.032258065,0.173913043,0.130434783,0.088888889,0,0.108108108,0.197674419,19,37.528239,127.059507
559,0.2,0.210526316,0.090909091,0,0.16,0.112903226,0.217391304,0.217391304,0.066666667,0,0.054054054,0.26744186,19,37.528239,127.064507
560,0.1,0.184210526,0,0,0.08,0.112903226,0.260869565,0.217391304,0.088888889,0,0.027027027,0.244186047,19,37.528239,127.069507
561,0,0.157894737,0.181818182,0,0.12,0.112903226,0.217391304,0.173913043,0.111111111,0,0.054054054,0.174418605,19,37.528239,127.074507
562,0,0.131578947,0.181818182,0,0.04,0.096774194,0.260869565,0.173913043,0.2,0,0.054054054,0.139534884,19,37.528239,127.079507
563,0,0.131578947,0.181818182,0,0.04,0.080645161,0.260869565,0.173913043,0.2,0,0.054054054,0.127906977,19,37.528239,127.084507
564,0,0.078947368,0.090909091,0,0.04,0.032258065,0.130434783,0.130434783,0.133333333,0,0.054054054,0.093023256,15,37.528239,127.089507
565,0,0.105263158,0,0,0,0.032258065,0.043478261,0.173913043,0.066666667,0,0.081081081,0.093023256,15,37.528239,127.094507
566,0,0.052631579,0,0,0,0.048387097,0.043478261,0,0.044444444,0,0.108108108,0.011627907,15,37.528239,127.099507
567,0.1,0.052631579,0,0,0,0.048387097,0.130434783,0,0.155555556,0,0.081081081,0.011627907,15,37.528239,127.104507
568,0.1,0.131578947,0.090909091,0,0,0.064516129,0.130434783,0.086956522,0.222222222,0,0.027027027,0.081395349,19,37.528239,127.109507
569,0.1,0.263157895,0.090909091,0,0.08,0.112903226,0.347826087,0.217391304,0.244444444,0,0.081081081,0.209302326,19,37.528239,127.114507
570,0.2,0.315789474,0.090909091,0,0.2,0.225806452,0.391304348,0.217391304,0.266666667,0,0.081081081,0.279069767,7,37.528239,127.119507
571,0.2,0.394736842,0.454545455,0,0.32,0.209677419,0.391304348,0.304347826,0.444444444,0,0.081081081,0.406976744,18,37.528239,127.124507
572,0.2,0.526315789,0.363636364,0,0.44,0.241935484,0.47826087,0.47826087,0.511111111,0,0.108108108,0.453488372,18,37.528239,127.129507
573,0.3,0.421052632,0.363636364,0,0.48,0.274193548,0.47826087,0.391304348,0.6,0,0.108108108,0.395348837,18,37.528239,127.134507
574,0.3,0.421052632,0.454545455,0,0.44,0.193548387,0.52173913,0.347826087,0.444444444,0,0.108108108,0.348837209,18,37.528239,127.139507
575,0.2,0.210526316,0.363636364,0,0.4,0.161290323,0.434782609,0.130434783,0.244444444,0,0.081081081,0.151162791,18,37.528239,127.144507
576,0.3,0.078947368,0,0,0.2,0.129032258,0.260869565,0,0.066666667,0,0.081081081,0.034883721,2,37.528239,127.149507
