,name,lat,lng,address,type
105,문화예술공원,37.467654,127.030517,서울특별시 서초구 바우뫼로12길 40 (양재동),동물공원
106,세종로공원,37.5735,126.9758875,서울특별시 종로구 세종대로 189 (우) 03172,동물공원
107,샘말공원(관악산),37.4642128,126.938511,서울특별시 관악구 대학동 산63-1일대 샘말공원,동물공원
108,초안산생태공원,37.6479483,127.0405382,서울특별시 도봉구 창동 산24,동물공원
109,푸른수목원,37.483029,126.82407,서울특별시 구로구 연동로 240(항동81-1) 푸른수목원관리사무소,동물공원
110,서오능도시자연공원,37.6374823,126.9134338,서울특별시 은평구 구파발동 갈현동 진관내동,동물공원
111,청계산도시자연공원,37.4224347,127.0424726,서울특별시 서초구 원지동 산 33,동물공원
112,개화근린공원,37.5813917,126.8068278,서울특별시 강서구 개화동 산17,동물공원
113,아차산생태공원,37.5517142,127.1010031,서울특별시 광진구 광장동 370,동물공원
114,인능산도시자연공원,37.4482109,127.0666632,서울특별시 서초구 내곡동 산12-404,동물공원
115,구룡산,37.4689473,127.061567,서울특별시 서초구 염곡동 산25-1,동물공원
116,우면산도시자연공원,37.470484,127.0091324,서울특별시 서초구 우면동 산35-1,동물공원
117,향림근린공원,37.6293824,126.9240693,서울특별시 은평구 진관동 산55,동물공원
118,신사근린공원,37.5920771,126.9102948,서울특별시 은평구 신사동 산80-4,동물공원
119,문화역 서울284,37.5558722,126.9715923,서울특별시 중구 통일로 1 서울역,동물공원
120,광평근린공원,37.4880445,127.092184,서울특별시 강남구 수서동 산10-1,동물공원
121,청담근린공원,37.5213259,127.052453,서울특별시 강남구 청담동 66,동물공원
122,허브천문공원,37.5372715,127.1533951,서울특별시 강동구 둔촌동 산94,동물공원
123,연신내물빛공원,37.619052,126.9207354,서울특별시 은평구 통일로 849,동물공원
124,나들이근린공원,37.6054218,127.113261,서울특별시 중구 망우동 산 30-7 일대,동물공원
125,숭인근린공원,37.5764419,127.0178267,서울특별시 종로구 숭인동 58,동물공원
126,서일대뒷산공원,37.5877155,127.0987817,서울특별시 중랑구 면목동 산19,동물공원
127,용마도시자연공원(사가정공원),37.5797622,127.095997,서울특별시 중랑구 면목7동 산50 ,동물공원
128,문화비축기지,37.57171848,126.8932455,서울특별시 마포구 증산로 87,동물공원
129,경춘선숲길,37.627077,127.076482,노원구 공릉2동 산 82-2,동물공원
130,율현공원,37.472332,127.115594,서울특별시 강남구 율현동 밤고개로24길(율현동 56),동물공원
