,name,lat,lng,address,type
168,영천유기동물보호센터,35.9912207,128.9246649,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터)",동물보호센터
169,예산동물보호센터,36.6826123,126.8483951,충청남도 예산군 예산읍 아리랑로 236 지하1층,동물보호센터
170,예스동물병원,29.6984905,-95.5875163,대구광역시 수성구 동대구로 207 (황금동),동물보호센터
171,예천군유기동물보호소,37.0089381,127.8496841,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소)",동물보호센터
172,오산시수의사회,37.2963571,127.0077353,경기도 오산시 성호대로 36 (오산동),동물보호센터
173,옥천동물병원,36.303032,127.5687809,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",동물보호센터
174,와우동물병원,37.4760427,126.9158344,울산광역시 울주군 언양읍 읍성로 135 (언양읍),동물보호센터
175,용강동물병원,37.5447749,126.9393825,서울특별시 마포구 대흥로 48 (대흥동),동물보호센터
176,용인시 동물보호센터,37.2433246,127.1591659,"경기도 용인시 처인구 중부대로 1074-1 (삼가동, 용인시 동물보호센터)",동물보호센터
177,우리동물병원,36.7780946,126.4579741,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,동물보호센터
178,우성동물병원,37.3776995,127.1328487,경상북도 군위군 군위읍 중앙1길 17 (군위읍),동물보호센터
179,울릉군농업기술센터,37.4610679,130.8743201,"경상북도 울릉군 울릉읍 신리길 68 (울릉읍, 울릉도축장)",동물보호센터
180,울산유기동물보호센터,35.5344908,129.3179394,울산광역시 울주군 온양읍 화산발리로 543 (온양읍),동물보호센터
181,울산유기동물보호센터,35.5344908,129.3179394,울산광역시 울주군 온양읍 화산발리로 543 (온양읍),동물보호센터
182,울산유기동물보호센터,35.5344908,129.3179394,울산광역시 울주군 온양읍 발리 1144,동물보호센터
183,울산유기동물보호센터,35.5344908,129.3179394,울산광역시 울주군 온양읍 발리 1144,동물보호센터
184,울진군동물보호센터,36.9935218,129.4037226,경상북도 울진군 울진읍 대흥신림로 916-37,동물보호센터
185,원주유기동물보호센터,37.489854,127.9885661,강원도 원주시 호저면 칠봉로 110-6,동물보호센터
186,원효동물병원,37.5364057,126.9631403,서울특별시 용산구 원효로2가 30-4,동물보호센터
187,월드동물병원,35.1738391,-80.8030045,충청남도 금산군 금산읍 오리정로 68 월드동물병원,동물보호센터
188,웰니스클리닉,40.7594285,-73.7737306,"경기도 파주시 한울로 123 (동패동, 이마트운정점) 2층, 웰니스클리닉",동물보호센터
189,웰케어 동물병원,37.5568369,126.9190588,"서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2",동물보호센터
190,위더스 동물보호센터,37.1750998,127.0498535,경기도 여주시 능서면 능서공원길 34 (능서면),동물보호센터
191,위더스 동물보호센터,37.1750998,127.0498535,경기도 여주시 능서면 능서공원길 34 (능서면),동물보호센터
192,유기견임시보호소,37.618942,127.1036349,강원도 고성군 간성읍 꽃내마루길 53-49,동물보호센터
193,유기동물및동물보호협,35.1788983,128.8997675,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),동물보호센터
194,유기동물보호센터,35.1345653,128.9282488,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면),동물보호센터
195,유기동물보호소,35.1345653,128.9282488,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",동물보호센터
196,유기동물임시보호센터,35.1345653,128.9282488,전라남도 완도군 신지면 신지로6번길 23-89 (신지면),동물보호센터
197,유실유기동물보호소,37.1307964,127.0555295,충청남도 천안시 동남구 충절로 437 (삼룡동),동물보호센터
198,이n김동물병원,37.6693897,127.0464436,서울특별시 도봉구 마들로 664 (도봉동) 2층,동물보호센터
199,이기영수의과병원,36.4528672,127.1220696,충청남도 공주시 감영길 7 (반죽동),동물보호센터
200,이상윤동물병원,37.5194202,126.9748273,서울특별시 용산구 이촌동 300-23,동물보호센터
201,이태원동물병원,37.5363658,126.9871919,서울특별시 용산구 이태원동 531,동물보호센터
202,익산유기동물보호소,35.9365491,127.0024098,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,동물보호센터
203,인월동물병원,34.9462181,127.51413,전라북도 남원시 인월면 인월로 64,동물보호센터
204,인제군유기동물보호소,38.02392830000001,128.6401786,강원도 인제군 인제읍 비봉로44번길 105,동물보호센터
205,인천광역시 수의사회,37.5661963,126.7196302,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",동물보호센터
206,인천광역시수의사회,37.5661963,126.7196302,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",동물보호센터
207,인천수의사회유기동물,37.5661963,126.7196302,인천광역시 계양구 다남동 35-8,동물보호센터
208,임실유기동물보호센터,35.9605092,126.8157793,전라북도 임실군 오수면 오수로 182 번지,동물보호센터
209,장성군동물보호센터,35.2224503,126.8816669,전라남도 장성군 삼서면 대중길 29-27,동물보호센터
210,장흥군 동물보호센터,35.2224503,126.8816669,"전라남도 장흥군 안양면 우드랜드길 288 (안양면, 남도국제교육원) 축산사업소",동물보호센터
211,전북말산업복합센터,35.8238477,126.9944108,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,동물보호센터
213,정선가축병원,37.379347,128.6607054,강원도 정선군 정선읍 정선로 1321 (정선읍),동물보호센터
214,정읍시 동물보호소,35.5914994,126.8737432,전라북도 정읍시 2산단5길 37-1 (하북동),동물보호센터
215,정철동물병원,35.56187920000001,129.3552795,울산광역시 북구 진장17길 11 (진장동) 정철동물병원,동물보호센터
216,제니스동물병원,38.7093321,-121.3143048,대구광역시 수성구 달구벌대로 2475 (범어동),동물보호센터
218,제주 동물보호센터,33.455449,126.5893339,제주특별자치도 제주시 첨단동길 184-14 (용강동),동물보호센터
219,제주동물보호센터,33.455449,126.5893339,제주특별자치도 제주시 첨단동길 184-14 (용강동),동물보호센터
220,제주동물보호센터,33.455449,126.5893339,제주특별자치도 제주시 첨단동길 184-14 (용강동),동물보호센터
221,제주애견학교,33.4960579,126.5350955,제주특별자치도 제주시 삼의영길 72 (아라일동),동물보호센터
222,제천시 동물보호센터,37.1527154,128.2298658,충청북도 제천시 금성면 적성로8길 51 (금성면),동물보호센터
223,조재진동물병원,37.5039544,126.7118045,인천광역시 부평구 원적로 409 (산곡동),동물보호센터
224,종합가축병원,40.8495488,-73.969281,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,동물보호센터
225,주동물병원,38.9976955,-92.3213952,울산광역시 남구 돋질로 385-1 (삼산동),동물보호센터
226,진도개메디컬센터,34.4824496,126.2782551,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,동물보호센터
227,진주시유기동물보호소,35.1790795,128.1026166,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설)",동물보호센터
228,진천군유기동물보호소,36.8587251,127.4447429,"충청북도 진천군 진천읍 문화6안길 14-1 (진천읍, 진천지게차) 진천동물병원",동물보호센터
229,진해유기동물보호소,35.1141397,128.7542844,"경상남도 창원시 진해구 웅천로 218 (성내동, 농업기술센터) 205번지",동물보호센터
230,짱구네동물병원,37.5176321,126.7316314,"인천광역시 부평구 평천로 356 (갈산동, 민상빌딩) 1층",동물보호센터
231,차오름동물병원,37.5342324,126.9510943,서울특별시 용산구 산천동 93-1,동물보호센터
232,창녕 유기동물보호소,35.5445563,128.4922143,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,동물보호센터
233,창원유기동물보호소,35.1194157,128.4682829,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",동물보호센터
234,철원군,38.146609,127.3132256,"강원도 철원군 동송읍 장흥로 311 (동송읍, 철원군농업기술센타) 농업기술센터",동물보호센터
235,청도군동물보호소,35.6721248,128.5774399,경상북도 청도군 화양읍 청화3길 10 청도군 농업기술센터,동물보호센터
236,청양보호소,36.4588326,126.8022116,충청남도 청양군 대치면 청산로 446-17 (대치면),동물보호센터
237,청원동물병원,35.4089054,127.3867404,전라북도 남원시 죽항동 278번지,동물보호센터
238,최동물병원,33.8915491,-117.9458094,충청남도 태안군 태안읍 남문리 504-6,동물보호센터
239,최상오동물병원,32.8465843,-96.949846,충청북도 보은군 보은읍 보은로 119-1 (보은읍),동물보호센터
240,최종주동물병원,34.0493821,-118.2438524,"충청북도 영동군 영동읍 계산로 54 (영동읍, 최종주동물병원)",동물보호센터
241,춘천시 동물보호센터,37.8823499,127.7331546,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,동물보호센터
242,칠곡유기동물보호센터,35.9912207,128.9246649,경상북도 칠곡군 석적읍 포망로 341 (석적읍),동물보호센터
243,캥거루동물병원,37.4897883,126.8397764,서울특별시 구로구 오류로 55 (오류동),동물보호센터
244,쿨펫 홈플러스 북구점,35.62995069999999,129.344826,"울산광역시 북구 신답로 26 (상안동, 홈플러스) 쿨펫동물병원 홈플러스 북구점",동물보호센터
245,쿨펫동물병원,36.8264712,127.1406664,"울산광역시 북구 진장유통로 64 (진장동, 롯데마트) 4층 쿨펫동물병원",동물보호센터
246,태민동물병원,35.568738,128.1566864,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",동물보호센터
247,태백유기동물,37.162349,128.9851398,강원도 태백시 문의재로 5 (통동),동물보호센터
248,파주24시동물병원,37.710941,126.745787,경기도 파주시 교하로 87 (목동동) 삼성프라자 201,동물보호센터
249,펫동물병원,34.0493821,-118.2438524,대구광역시 수성구 달구벌대로 3144 (노변동) 펫동물병원,동물보호센터
250,펫토이동물병원,40.7608494,-73.8016876,서울특별시 용산구 한남동 653-26,동물보호센터
