,park,beauty,cafe,deliver,equip,food,hospital,manage,pharmacy,play,restaurant,sell,cluster,pca_x,pca_y
501,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.535444182231448,-1.0315141118254683
536,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,1.4567934060090404,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.490807151148354,-1.3279642809830823
537,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.496752824306549,-1.307348724394055
538,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.496752824306549,-1.307348724394055
539,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.496827862556882,-1.3330359294840899
540,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,-0.22932565995245835,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.48693901581684,-1.4183534619156488
541,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,-0.22932565995245835,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.487014054067176,-1.4440406670056831
542,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.484823933850409,-1.6639106097191811
543,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.484823933850409,-1.6639106097191811
544,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
545,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
546,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
547,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
548,0.7061348843650465,-0.18911803422553755,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.509326885035888,-1.3663640395512333
549,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521550421384797,-1.237444070542896
550,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521550421384797,-1.237444070542896
551,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521475383134463,-1.2117568654528612
552,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.52531529571347,-1.1334399221280607
553,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.52531529571347,-1.1334399221280607
554,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.538723649047204,-0.977192439302481
555,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.535444182231448,-1.0315141118254683
556,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-0.07701528318849264,0.11790936430571394,0,-8.535444182231448,-1.0315141118254683
593,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,2.275724541345387,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.494450022195606,-1.2985613238778508
594,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.489258700223676,-1.322295661293581
595,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.482830683330173,-1.4169195792783162
596,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.482830683330173,-1.4169195792783162
597,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.48583188508533,-1.613055184576083
598,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.484823933850409,-1.6639106097191811
599,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
600,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
601,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
602,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
603,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
604,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521550421384797,-1.237444070542896
605,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521550421384797,-1.237444070542896
606,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521550421384797,-1.237444070542896
607,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.519594814508402,-1.1934231782416982
608,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.52531529571347,-1.1334399221280607
609,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.52531529571347,-1.1334399221280607
610,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,0.11790936430571394,0,-8.512562858528838,-1.0728163501440737
611,0.7061348843650465,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,0.11790936430571394,0,-8.512562858528838,-1.0728163501440737
649,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.48275564507984,-1.3912323741882817
650,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.482830683330173,-1.4169195792783162
651,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.482830683330173,-1.4169195792783162
652,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.485800598555215,-1.6008015366799906
653,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.482521131739464,-1.655123209202977
654,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.482521131739464,-1.655123209202977
655,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.489080065370967,-1.5464798641570034
656,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
657,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
658,0.7061348843650465,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.49138286748191,-1.5552672646732069
659,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.50360640383082,-1.4263472956648704
660,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.519895044711863,-1.2584780828563429
661,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,1.4567934060090404,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.521550421384797,-1.237444070542896
662,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.519669852758739,-1.2191103833317323
663,0.7061348843650465,0.08117595436594992,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.519594814508402,-1.1934231782416982
664,0.7061348843650465,0.3514699429574374,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.522035828897721,-1.1877615946510476
665,0.27960116327378487,0.3514699429574374,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.519733026786776,-1.1789741941348437
666,0.27960116327378487,0.6217639315489248,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-0.06751438086587956,0.3426329555361812,1.9375298044825944,-1.0,0.11790936430571394,0,-8.510260056417897,-1.0640289496278696
705,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.47955121651442,-1.4712412518013032
706,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-0.06751438086587956,-0.10491136297587919,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.482905721580504,-1.4426067843683514
707,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.485875636805549,-1.626488741770025
708,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.482521131739464,-1.655123209202977
709,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.482521131739464,-1.655123209202977
710,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.489080065370967,-1.5464798641570034
711,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.489080065370967,-1.5464798641570034
712,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.489080065370967,-1.5464798641570034
713,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.489080065370967,-1.5464798641570034
714,0.7061348843650465,-0.45941202281702503,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.50360640383082,-1.4263472956648704
715,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.8039828192112456,1.4567934060090404,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.501303601719874,-1.4175598951486663
716,0.27960116327378487,-0.45941202281702503,-1.0,-1.0,0.8039828192112456,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.499423033093818,-1.399226207937503
717,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.8039828192112456,0.6378622706726935,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.517367050647794,-1.2103229828155286
718,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.51408758383204,-1.264644655338515
719,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.514012545581709,-1.2389574502484806
720,0.27960116327378487,0.3514699429574374,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.519733026786776,-1.1789741941348437
721,0.27960116327378487,0.3514699429574374,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.519733026786776,-1.1789741941348437
761,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,1.4567934060090404,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.48029336787885,-1.672023013776808
762,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,1.4567934060090404,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.4770139010631,-1.726344686299794
763,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,1.4567934060090404,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.4770139010631,-1.726344686299794
764,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.47693886281277,-1.700657481209759
765,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.47693886281277,-1.700657481209759
766,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.483497796444269,-1.5920141361637854
767,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.483497796444269,-1.5920141361637854
768,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.483497796444269,-1.5920141361637854
769,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,1.4567934060090404,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.495721332793178,-1.4630941671554485
770,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
771,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
772,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
773,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.51408758383204,-1.264644655338515
774,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.51408758383204,-1.264644655338515
775,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.514012545581709,-1.2389574502484806
776,0.27960116327378487,0.3514699429574374,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.20149331121020433,0,-8.519733026786776,-1.1789741941348437
814,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-0.18106886466365324,-1.0,-0.06751438086587956,0.118860796280151,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.45871886444249,-1.6113965469685672
815,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,0.6378622706726935,-0.6146628299762291,-0.06751438086587956,-0.10491136297587919,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.467177526462725,-1.5864807263750649
816,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,0.6378622706726935,-0.6146628299762291,-0.06751438086587956,-0.10491136297587919,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.467177526462725,-1.5864807263750649
817,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
818,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
819,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
820,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475058294186706,-1.6823237939985964
821,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.481617227818212,-1.5736804489526224
822,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.481617227818212,-1.5736804489526224
823,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.481617227818212,-1.5736804489526224
824,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.6146628299762291,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.481617227818212,-1.5736804489526224
825,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
826,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
827,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
828,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
829,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,0.6378622706726935,-0.22932565995245835,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.6805973244840817,0,-8.493840764167118,-1.4447604799442857
830,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.118860796280151,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.511784781721095,-1.2558572548223113
831,-0.14693255781747677,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.3426329555361812,1.9375298044825944,-1.0,-0.36119464896816345,0,-8.511709743470762,-1.2301700497322765
832,0.27960116327378487,0.08117595436594992,-1.0,-1.0,0.20265521280749704,0.6378622706726935,0.15601151007131248,-1.0,0.5664051147922115,0.4687649022412972,-1.0,-0.36119464896816345,0,-8.48754524222,-0.9825756410280776
870,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-0.39867239359625145,-0.18106886466365324,-1.0,-0.06751438086587956,-0.10491136297587919,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.456491100581879,-1.6282963515423987
871,0.27960116327378487,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-0.06751438086587956,-0.10491136297587919,1.9375298044825944,-1.0,-0.5208959867261226,0,-8.46389805964697,-1.6408023988980514
872,0.27960116327378487,-1.0,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.473371030015851,-1.7557476434050254
873,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
874,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
875,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
876,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,0.6378622706726935,-0.6146628299762291,-1.0,-0.10491136297587919,1.9375298044825944,-1.0,-0.8402986622420409,0,-8.475133332437037,-1.708010999088631
