,park,beauty,cafe,deliver,equip,food,hospital,manage,pharmacy,play,restaurant,sell,cluster
1369,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1370,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1371,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.5524556814879396,-1.0,-1.0,-0.6805973244840817,0
1372,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.5524556814879396,-1.0,-1.0,-0.6805973244840817,0
1373,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1374,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7762278407439698,-1.0,-1.0,-1.0,0
1375,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1376,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1377,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1378,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1379,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1380,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1381,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1382,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1383,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1384,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1385,-0.5734662789087384,-1.0,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1386,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-0.8402986622420409,0
1387,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-0.8402986622420409,0
1388,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-0.8402986622420409,0
1389,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,0.3426329555361812,0.4687649022412972,-1.0,-0.8402986622420409,0
1425,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-0.39867239359625145,-1.0,-0.22932565995245835,-1.0,-0.3286835222319094,-1.0,-1.0,-0.5208959867261226,0
1426,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.3286835222319094,-1.0,-1.0,-0.5208959867261226,0
1427,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1428,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1429,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1430,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.5524556814879396,-1.0,-1.0,-0.6805973244840817,0
1431,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7762278407439698,-1.0,-1.0,-1.0,0
1432,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1433,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1434,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1435,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1436,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1437,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1438,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1439,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1440,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1441,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1442,-0.5734662789087384,-1.0,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1443,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-0.8402986622420409,0
1444,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-0.8402986622420409,0
1445,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,0.5664051147922115,0.4687649022412972,-1.0,-0.8402986622420409,0
1483,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.5208959867261226,0
1484,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.5208959867261226,0
1485,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.3286835222319094,-1.0,-1.0,-0.5208959867261226,0
1486,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1487,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.5524556814879396,-1.0,-1.0,-0.5208959867261226,0
1488,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7762278407439698,-1.0,-1.0,-1.0,0
1489,-0.14693255781747677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1490,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,-1.0,-1.0,-1.0,0
1491,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1492,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1493,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1494,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1495,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1496,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1497,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1498,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1499,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1500,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-0.8402986622420409,0
1501,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,0.5664051147922115,0.4687649022412972,-1.0,-0.8402986622420409,0
1540,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.5208959867261226,0
1541,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.5208959867261226,0
1542,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.5208959867261226,0
1543,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.5208959867261226,0
1544,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.7762278407439698,-1.0,-1.0,-0.8402986622420409,0
1545,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.7762278407439698,-1.0,-1.0,-0.8402986622420409,0
1546,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3286835222319094,-1.0,-1.0,-1.0,0
1547,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1548,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1549,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1550,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1551,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1552,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1553,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1554,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1555,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1556,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1557,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.6146628299762291,-1.0,0.3426329555361812,0.4687649022412972,-1.0,-0.8402986622420409,0
1597,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1598,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1599,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1600,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1601,-0.14693255781747677,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.7762278407439698,-1.0,-1.0,-0.6805973244840817,0
1602,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.7762278407439698,-1.0,-1.0,-0.8402986622420409,0
1603,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1604,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3286835222319094,0.4687649022412972,-1.0,-1.0,0
1605,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1606,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1607,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1608,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1609,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1610,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1611,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1612,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.10491136297587919,0.4687649022412972,-1.0,-1.0,0
1613,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,0.3426329555361812,0.4687649022412972,-1.0,-1.0,0
1614,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,0.5664051147922115,0.4687649022412972,-1.0,-0.5208959867261226,0
1615,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,0.5664051147922115,0.4687649022412972,-1.0,-0.5208959867261226,0
1617,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,0.118860796280151,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1621,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.10491136297587919,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1622,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.10491136297587919,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1654,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.20149331121020433,0
1655,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1656,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1657,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1658,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.5524556814879396,-1.0,-1.0,-0.6805973244840817,0
1659,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-1.0,-1.0,-1.0,-0.6805973244840817,0
1660,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1661,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1662,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1663,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5524556814879396,0.4687649022412972,-1.0,-1.0,0
1664,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5524556814879396,0.4687649022412972,-1.0,-1.0,0
1665,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3286835222319094,0.4687649022412972,-1.0,-1.0,0
1666,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.3286835222319094,0.4687649022412972,-1.0,-1.0,0
1667,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.3286835222319094,0.4687649022412972,-1.0,-1.0,0
1668,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.5524556814879396,0.4687649022412972,-1.0,-1.0,0
1669,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-0.18106886466365324,-1.0,-1.0,-0.3286835222319094,0.4687649022412972,-1.0,-1.0,0
1670,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-0.18106886466365324,-0.6146628299762291,-0.06751438086587956,-0.10491136297587919,0.4687649022412972,-1.0,-0.6805973244840817,0
1671,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-0.18106886466365324,-0.6146628299762291,-0.06751438086587956,0.118860796280151,0.4687649022412972,-1.0,-0.6805973244840817,0
1672,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,0.118860796280151,0.4687649022412972,-1.0,-0.5208959867261226,0
1673,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1674,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1675,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1676,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1677,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.10491136297587919,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1678,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.10491136297587919,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1679,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.10491136297587919,0.4687649022412972,-0.07701528318849264,-0.041791973452245196,0
1711,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.20149331121020433,0
1712,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1713,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1714,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.3286835222319094,-1.0,-1.0,-0.6805973244840817,0
1715,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.5524556814879396,-1.0,-1.0,-0.6805973244840817,0
1716,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8402986622420409,0
1717,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8402986622420409,0
1718,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1719,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1720,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1721,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1722,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1723,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1724,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4687649022412972,-1.0,-1.0,0
1725,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7762278407439698,0.4687649022412972,-1.0,-1.0,0
1726,-0.5734662789087384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5524556814879396,0.4687649022412972,-1.0,-1.0,0
1727,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-0.5524556814879396,0.4687649022412972,-1.0,-0.6805973244840817,0
1728,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-0.06751438086587956,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.6805973244840817,0
1729,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-0.18106886466365324,-0.6146628299762291,-0.06751438086587956,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.6805973244840817,0
1730,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.6146628299762291,-0.06751438086587956,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.6805973244840817,0
1731,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,-0.06751438086587956,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1732,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1733,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1734,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.3286835222319094,0.4687649022412972,-0.07701528318849264,-0.5208959867261226,0
1735,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,0.20265521280749704,-0.18106886466365324,-0.22932565995245835,0.8649712382682408,-0.10491136297587919,0.4687649022412972,-0.07701528318849264,-0.36119464896816345,0
1767,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.20149331121020433,0
1768,-0.14693255781747677,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.20149331121020433,0
1769,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1770,-0.5734662789087384,-0.45941202281702503,-1.0,-1.0,-1.0,-1.0,-0.22932565995245835,-1.0,-0.10491136297587919,-1.0,-1.0,-0.36119464896816345,0
1771,-0.5734662789087384,-0.7297060114085125,-1.0,-1.0,-1.0,-1.0,-0.6146628299762291,-1.0,-0.3286835222319094,-1.0,-1.0,-0.6805973244840817,0
